id,museum,title,era,material,size,description,detail_url,image,download_link,translation_status
625,柏林州立博物馆,史蒂夫和僧侣,6. Jh.,粘土上的颜色,高度x宽度x深度：80 x 119 x 2厘米（木头上的石膏）,[SM8HF],https://id.smb.museum/object/1905402/stifter-und-monche,https://recherche.smb.museum/images/5754059_300x300.jpg,https://recherche.smb.museum/images/5754059_300x300.jpg,1.0
627,柏林州立博物馆,temple,14./15。世纪14./15。世纪,粘土上的墨水和颜色,高度x宽度：120 x 80厘米,[SM8HF],https://id.smb.museum/object/1905320/fragment-einer-tempelmalerei,https://recherche.smb.museum/images/4524835_300x300.jpg,https://recherche.smb.museum/images/4524835_300x300.jpg,1.0
628,柏林州立博物馆,temple,14./15。世纪14./15。世纪,粘土上的墨水和颜色,高度x宽度：120 x 80厘米,[SM8HF],https://id.smb.museum/object/1905319/fragment-einer-tempelmalerei,https://recherche.smb.museum/images/4524833_300x300.jpg,https://recherche.smb.museum/images/4524833_300x300.jpg,1.0
630,柏林州立博物馆,temple,14./15。世纪14./15。世纪,粘土上的墨水和颜色,高度x宽度：120 x 80厘米,[SM8HF],https://id.smb.museum/object/1905206/fragment-einer-tempelmalerei,https://recherche.smb.museum/images/4524832_300x300.jpg,https://recherche.smb.museum/images/4524832_300x300.jpg,1.0
632,柏林州立博物馆,贾塔卡条纹,6世纪,粘土上的颜色,高度x宽度x深度：33.7 x 181 x 4.1厘米（木头上的石膏）,[SM8HF],https://id.smb.museum/object/1900217/jataka-streifen,https://recherche.smb.museum/images/4494755_300x300.jpg,https://recherche.smb.museum/images/4494755_300x300.jpg,1.0
633,柏林州立博物馆,Jakata-Szenen,6. Jh.,粘土上的颜色,高度x宽度x深度：33.7 x 523 x 4.1厘米（总尺寸：III 8886-8888；木制石膏）,[SM8HF],https://id.smb.museum/object/1879731/jakata-szenen,https://recherche.smb.museum/images/4379141_300x300.jpg,https://recherche.smb.museum/images/4379141_300x300.jpg,1.0
634,柏林州立博物馆,文物的分布,6./7. Jh.,粘土上的颜色,高度x宽度：223 x 416厘米（左图）,[SM8HF],https://id.smb.museum/object/1863930/verteilung-der-reliquien,https://recherche.smb.museum/images/4307559_300x300.jpg,https://recherche.smb.museum/images/4307559_300x300.jpg,1.0
638,柏林州立博物馆,Stifterdamen,10./11. Jh.,粘土上的颜色,高度x宽度x深度：33.5 x 54 x 3.8厘米,[SM8HF],https://id.smb.museum/object/1797068/stifterdamen,https://recherche.smb.museum/images/6684927_300x300.jpg,https://recherche.smb.museum/images/6684927_300x300.jpg,1.0
639,柏林州立博物馆,史蒂夫和僧侣,6. Jh.,粘土上的颜色,高度x宽度x深度：82.5 x 157.5 x 5.5厘米,[SM8HF],https://id.smb.museum/object/1797000/stifter-und-monche,https://recherche.smb.museum/images/4033778_300x300.jpg,https://recherche.smb.museum/images/4033778_300x300.jpg,1.0
640,柏林州立博物馆,疾驰的马,11世纪至8。世纪,粘土上的颜色,高度x宽度x深度：33 x 69 x 4.2厘米（木质上的石膏）,[SM8HF],https://id.smb.museum/object/1796936/galoppierendes-pferd,https://recherche.smb.museum/images/6625624_300x300.jpg,https://recherche.smb.museum/images/6625624_300x300.jpg,1.0
641,柏林州立博物馆,神的头（雄性）,6世纪,粘土上的颜色,高度x宽度x深度：59.5 x 65.5 x 6厘米,[SM8HF],https://id.smb.museum/object/1796823/kopf-einer-gottheit-mannlich,https://recherche.smb.museum/images/4032801_300x300.jpg,https://recherche.smb.museum/images/4032801_300x300.jpg,1.0
643,柏林州立博物馆,四名Tochharic创始人和跪下的仆人,6./7. Jh.,粘土上的颜色,高度x宽度x深度：159.5 x 209.3 x 3.5厘米（木质上的石膏）,[SM8HF],https://id.smb.museum/object/1790962/vier-tocharische-stifter-und-kniender-diener-mit-opfergabe,https://recherche.smb.museum/images/4033757_300x300.jpg,https://recherche.smb.museum/images/4033757_300x300.jpg,1.0
646,柏林州立博物馆,与僧侣的邪教利基市场,6. Jh.,粘土上的颜色,高度x宽度x深度：159.5 x 142.5 x 4.2厘米,[SM8HF],https://id.smb.museum/object/1715034/kultnische-mit-monchen,https://recherche.smb.museum/images/4032212_300x300.jpg,https://recherche.smb.museum/images/4032212_300x300.jpg,1.0
647,柏林州立博物馆,Bodhisattvas des Tushitahimmels,8./9. Jh.,粘土上的颜色,高度x宽度x深度：84 x 56.5 x 4厘米,[SM8HF],https://id.smb.museum/object/1715031/bodhisattvas-des-tushitahimmels,https://recherche.smb.museum/images/6683863_300x300.jpg,https://recherche.smb.museum/images/6683863_300x300.jpg,1.0
648,柏林州立博物馆,音乐家和舞者,8./9. Jh.,粘土上的颜色,高度x宽度x深度：44 x 35.5 x 4.5厘米,[SM8HF],https://id.smb.museum/object/1715027/musiker-und-tanzer,https://recherche.smb.museum/images/6684966_300x300.jpg,https://recherche.smb.museum/images/6684966_300x300.jpg,1.0
649,柏林州立博物馆,花 - 散发apsaras-飞,Tang Time 8。世纪,粘土上的颜色，放入石膏,高度x宽度x深度：68 x 41 x 4厘米（在木头上的石膏中）,[SM8HF],https://id.smb.museum/object/1715026/blumenstreuender-apsaras---fliegende-figur,https://recherche.smb.museum/images/6684955_300x300.jpg,https://recherche.smb.museum/images/6684955_300x300.jpg,1.0
656,柏林州立博物馆,Mönch（kashyapa）,1036-1161 n. Chr.,粘土上的颜色,高度x宽度x深度：39.5 x 41 x 4.5厘米,[SM8HF],https://id.smb.museum/object/1715002/monch-kashyapa,https://recherche.smb.museum/images/6684938_300x300.jpg,https://recherche.smb.museum/images/6684938_300x300.jpg,1.0
658,柏林州立博物馆,Dochharian创始人,6./7. Jh.,粘土上的颜色,高度x宽度x深度：155 x 170 x 5厘米,[SM8HF],https://id.smb.museum/object/1714995/tocharische-stifter,https://recherche.smb.museum/images/4019286_300x300.jpg,https://recherche.smb.museum/images/4019286_300x300.jpg,1.0
662,柏林州立博物馆,Höllenszenen,6./7. Jh.,粘土上的颜色,高度x宽度x深度：51.5 x 261 x 4.2厘米,[SM8HF],https://id.smb.museum/object/1714972/hollenszenen,https://recherche.smb.museum/images/4033976_300x300.jpg,https://recherche.smb.museum/images/4033976_300x300.jpg,1.0
663,柏林州立博物馆,精灵公主的传奇（王子和精灵）,6. Jh.,粘土上的颜色,高度x宽度x深度：66.5 x 141 x 4.1厘米（木头上的石膏）,[SM8HF],https://id.smb.museum/object/1714971/die-legende-der-elfenprinzessin-der-prinz-und-die-elfe,https://recherche.smb.museum/images/4033959_300x300.jpg,https://recherche.smb.museum/images/4033959_300x300.jpg,1.0
668,柏林州立博物馆,pranidhiss场景的一部分,10./11. Jh.,粘土上的颜色,高度x宽度x深度：180 x 86.5 x 3.3厘米,[SM8HF],https://id.smb.museum/object/1714774/teil-einer-pranidhisszene,https://recherche.smb.museum/images/6624257_300x300.jpg,https://recherche.smb.museum/images/6624257_300x300.jpg,1.0
669,柏林州立博物馆,未来的佛陀迈特雷亚,6世纪500,粘土上的颜色,高度x宽度x深度：109 x 261 x 4厘米,[SM8HF],https://id.smb.museum/object/1016487/der-zukunftige-buddha-maitreya,https://recherche.smb.museum/images/4378443_300x300.jpg,https://recherche.smb.museum/images/4378443_300x300.jpg,1.0
672,柏林州立博物馆,站立的身材小,7./8. Jh.,粘土上的颜色,高度x宽度x深度：44 x 22 x 4厘米,[SM8HF],https://id.smb.museum/object/981772/kleine-stehende-figur,https://recherche.smb.museum/images/6625550_300x300.jpg,https://recherche.smb.museum/images/6625550_300x300.jpg,1.0
674,柏林州立博物馆,Uigurian创始人,13. Jh.,粘土上的颜色,高度x宽度x深度：45 x 24.5 x 4厘米,[SM8HF],https://id.smb.museum/object/980906/uigurische-stifterin,https://recherche.smb.museum/images/6625673_300x300.jpg,https://recherche.smb.museum/images/6625673_300x300.jpg,1.0
675,柏林州立博物馆,Vajrapani,10./11. Jh.,粘土上的颜色,高度x宽度：80.7 x 49.5厘米,[SM8HF],https://id.smb.museum/object/975550/vajrapani,https://recherche.smb.museum/images/1166454_300x300.jpg,https://recherche.smb.museum/images/1166454_300x300.jpg,1.0
676,柏林州立博物馆,Roruka的Udrayana国王（Rudrayana）传奇,um 500,粘土上的颜色,高度x宽度x深度：278.5 x 292.5 x 2.5厘米（石膏）,[SM8HF],https://id.smb.museum/object/975547/legende-des-konigs-udrayana-rudrayana-von-roruka,https://recherche.smb.museum/images/1166449_300x300.jpg,https://recherche.smb.museum/images/1166449_300x300.jpg,1.0
677,柏林州立博物馆,玛哈卡西亚帕的负责人,6世纪,粘土上的颜色,高度x宽度x深度：46.5 x 71 x 7 cm,[SM8HF],https://id.smb.museum/object/969809/kopf-des-mahakashyapa,https://recherche.smb.museum/images/4495866_300x300.jpg,https://recherche.smb.museum/images/4495866_300x300.jpg,1.0
678,柏林州立博物馆,Bimbisara的捕获（来自Amitayurdhyana Sutra的场景）,8./9. Jh.,粘土上的颜色,高度x宽度x深度：23 x 29 x 4.3厘米（石膏）,[SM8HF],https://id.smb.museum/object/850191/bimbisaras-gefangennahme-szene-aus-der-amitayurdhyana-sutra,https://recherche.smb.museum/images/6683875_300x300.jpg,https://recherche.smb.museum/images/6683875_300x300.jpg,1.0
680,柏林州立博物馆,Höllenszenen,1042 - 1162,粘土上的颜色,高度x宽度x深度：147 x 93 x 1 cm,[SM8HF],https://id.smb.museum/object/848621/hollenszenen,https://recherche.smb.museum/images/6625625_300x300.jpg,https://recherche.smb.museum/images/6625625_300x300.jpg,1.0
682,柏林州立博物馆,Uigician Prince,10./11. Jh.,粘土上的颜色,高度x宽度x深度：59.5 x 38.5 x 4 cm（木头上的石膏）,[SM8HF],https://id.smb.museum/object/817475/uigurischer-furst,https://recherche.smb.museum/images/6625620_300x300.jpg,https://recherche.smb.museum/images/6625620_300x300.jpg,1.0
685,柏林州立博物馆,恶魔人物,10./11. Jh.,粘土上的颜色,高度x宽度x深度：66 x 27 x 4厘米,[SM8HF],https://id.smb.museum/object/782764/damonische-gestalt,https://recherche.smb.museum/images/1228211_300x300.jpg,https://recherche.smb.museum/images/1228211_300x300.jpg,1.0
686,柏林州立博物馆,棕榈周日的庆祝活动,7./8. Jh.,粘土上的颜色,高度x宽度x深度：61 x 67 x 5厘米,[SM8HF],https://id.smb.museum/object/782008/die-feier-des-palmsonntag,https://recherche.smb.museum/images/600604_300x300.jpg,https://recherche.smb.museum/images/600604_300x300.jpg,1.0
687,柏林州立博物馆,三个Uigurian王子,10./11. Jh.,粘土上的颜色,高度x宽度x深度：59.5 x 62.4 x 4.8厘米,[SM8HF],https://id.smb.museum/object/463684/drei-uigurische-fursten,https://recherche.smb.museum/images/6625464_300x300.jpg,https://recherche.smb.museum/images/6625464_300x300.jpg,1.0
688,柏林州立博物馆,两位Uigurian公主,10./11. Jh.,粘土上的颜色,高度x宽度x深度：66 x 59 x 4.8厘米,[SM8HF],https://id.smb.museum/object/463683/zwei-uigurische-furstinnen,https://recherche.smb.museum/images/459791_300x300.jpg,https://recherche.smb.museum/images/459791_300x300.jpg,1.0
689,柏林州立博物馆,龙在海里,10./11. Jh.-9./10. Jh.,粘土上的颜色,高度x宽度x深度：27 x 26.5 x 5厘米（66 x 55.7 x 5厘米）,[SM8HF],https://id.smb.museum/object/463682/drache-im-meer,https://recherche.smb.museum/images/6625623_300x300.jpg,https://recherche.smb.museum/images/6625623_300x300.jpg,1.0
690,柏林州立博物馆,讲道和转换场景,um 500,粘土上的颜色,深度：11.3厘米（带括号的对象）,[SM8HF],https://id.smb.museum/object/462077/predigt--und-bekehrungsszene,https://recherche.smb.museum/images/878634_300x300.jpg,https://recherche.smb.museum/images/878634_300x300.jpg,1.0
696,柏林州立博物馆,讲道和转换场景,um 500,粘土上的颜色,高度x宽度x深：（木材上的3.5厘米）48 x 44 x 2 cm,[SM8HF],https://id.smb.museum/object/458494/predigt--und-bekehrungsszenen,https://recherche.smb.museum/images/271670_300x300.jpg,https://recherche.smb.museum/images/271670_300x300.jpg,1.0
697,柏林州立博物馆,讲道和转换场景,um 500,粘土上的颜色,高度x宽度x深度：a）298 x 346.5 x 4.3厘米（在木头上）,[SM8HF],https://id.smb.museum/object/458492/predigt--und-bekehrungsszenen,https://recherche.smb.museum/images/1030725_300x300.jpg,https://recherche.smb.museum/images/1030725_300x300.jpg,1.0
698,柏林州立博物馆,四名跪着仆人的Tocharian创始人,6./7. Jh.-600 - 650,粘土上的颜色,图片：153 x 203.5厘米,[SM8HF],https://id.smb.museum/object/458323/vier-tocharische-stifter-mit-kniendem-diener,https://recherche.smb.museum/images/271495_300x300.jpg,https://recherche.smb.museum/images/271495_300x300.jpg,1.0
725,柏林州立博物馆,“汤卢克战役”（西洋系的第9号）,Qianlong-Periode,铜,高度x宽度：58.2 x 95厘米,"Neunte Kupferdruckplatte der Serie ""The Battle of Qurman, 1759“: Die Schlacht von Tonguzluq (通 古 思 魯 克 之 戰,The Battle of Tonguzluq/Le combat de Tonguzluq) [SM8HF]",https://id.smb.museum/object/148633/die-schlacht-von-tonguzluq-nr--9-der-%E8%A5%BF%E6%B4%8B-serie,https://recherche.smb.museum/images/5811709_300x300.jpg,https://recherche.smb.museum/images/5811709_300x300.jpg,1.0
726,柏林州立博物馆,"""Die Schlacht von Oroj-jalatu"" (Manchu gegen Dsungaren)",1770,铜,高度x宽度：57.7 x 94.1厘米,"该系列的第三铜印刷板“古兰经之战，1759年”。
在1758年（1759年？）的jaohôi（Chin。Zhaohui）对Dsungaren的突击袭击（1759年？）的突击袭击之后，战斗是在对阵Dsungaren的突击袭击后进行的。[SM8HF]",https://id.smb.museum/object/148632/die-schlacht-von-oroj-jalatu-manchu-gegen-dsungaren,https://recherche.smb.museum/images/2937447_300x300.jpg,https://recherche.smb.museum/images/2937447_300x300.jpg,1.0
730,柏林州立博物馆,带有花朵和女孩装饰的kumme（“ Chine de Commande”）,"Qing-Dynastie, Qianlong-Ära (1736-1795)",带有空气绘画的瓷器,身高：11厘米,"kumme在狭窄的圆锥形杆环上，在光滑的墙壁上有玫瑰和其他花朵的装饰，还有一个经常性的花盆图案。带有指责双庄园/环路图案的花环形成边缘装饰。配色方案以“家庭玫瑰”的方式保持。这些图案结合了欧洲花的影响，例如1770/75左右的特征，例如在Sèvres中，以及诸如Flowerpot和Double Manander之类的中国元素。这样的库门是在吉德岑（Jingdezhen）生产的，用于出口到欧洲，并从欧洲贸易公司发货。
clka",https://id.smb.museum/object/2318966/kumme-mit-bluten--und-girlandendekor-chine-de-commande,https://recherche.smb.museum/images/5398112_300x300.jpg,https://recherche.smb.museum/images/5398112_300x300.jpg,1.0
733,柏林州立博物馆,Koppchen与碟子一起，代表一对欧洲夫妇在长凳上（“ Chine de Commande”）,"Qing-Dynastie, Qianlong-Ära (1735-1796), um 1740/50",黑色（“ Chine encre de Chine”），铁红色和金色的瓷器,身高：3.7厘米（耦合）,"库存条目：
“杯子，杯子，瓷器，黑色绘画和金色装饰。在杯子的墙壁和碗底部的杯子上，长凳上有一对荷兰夫妇。”

在艺术和手工艺博物馆的存在中，还有另外三对带有碟子的形状和装饰夫妇（1902,178，179，181），另一位（Inv。No.1902,180）丢失了。亚洲艺术博物馆位于形状和装饰的连接与碟子。

clka",https://id.smb.museum/object/2318961/koppchen-mit-untertasse-mit-darstellung-eines-sitzenden-europaischen-paars-auf,https://recherche.smb.museum/images/5398102_300x300.jpg,https://recherche.smb.museum/images/5398102_300x300.jpg,1.0
736,柏林州立博物馆,十二个 - 与凤凰夫妇和鸟类的Koromandellpack伞,17世纪的清单 - 丹斯蒂 - 坎吉时代,木头上的颜色和油漆,高度x宽度：272.5 x 572.4厘米,[SM8HF],https://id.smb.museum/object/2300014/zwolfteiliger-koromandellackschirm-mit-phonixpaar-und-vogeln,https://recherche.smb.museum/images/5268416_300x300.jpg,https://recherche.smb.museum/images/5268416_300x300.jpg,1.0
738,柏林州立博物馆,茶馆,2009,由立方体制成的物体压茶,高度x宽度x深度：180 x 180 x 120厘米,[SM8HF],https://id.smb.museum/object/2287190/teehaus,https://recherche.smb.museum/images/5401912_300x300.jpg,https://recherche.smb.museum/images/5401912_300x300.jpg,1.0
